transaction_id,client_id,industry,region,subscription_plan,onboarding_date,invoice_date,revenue_amount,service_cost,profit,payment_status,tenure_months,last_active_date,churn_flag,temp_id,Profit_margin,Outlier Flag,Year,Month
3890,255,Education,West,Standard,18-05-2022,01-02-2023,4967.93,5413,-5959,Pending,8,01-02-2023,0,2334,-120%,Outlier,2023,February
3894,381,Retail,East,Basic,01-04-2022,04-11-2022,7162,7521,-359,Paid,7,04-11-2022,0,2335,-5%,Normal,2022,November
3895,321,Finance,North,Standard,08-09-2022,29-03-2023,3634,4012.75,4575,Paid,6,29-03-2023,1,2336,126%,Outlier,2023,March
3898,449,Finance,East,Premium,03-06-2022,16-01-2024,1001,4292,-3291,Pending,19,16-01-2024,0,2337,-329%,Outlier,2024,January
3899,392,Education,West,Premium,11-08-2022,09-11-2022,5309,6549,-1240,Paid,2,09-11-2022,1,2338,-23%,Normal,2022,November
3900,342,IT,West,Premium,05-09-2022,01-11-2022,5674,870,4804,NA,1,01-11-2022,1,2339,85%,Normal,2022,November
3901,174,Healthcare,East,Standard,22-04-2022,23-04-2023,8114,3153,4961,NA,12,23-04-2023,0,2340,61%,Normal,2023,April
3902,257,Healthcare,North,Standard,03-03-2022,30-11-2022,842,6571,-5729,Paid,8,30-11-2022,1,2341,-680%,Outlier,2022,November
3903,286,Finance,North,Standard,27-05-2022,14-11-2022,6615,7400,-785,NA,5,14-11-2022,0,2342,-12%,Normal,2022,November
3906,133,Healthcare,South,Standard,24-02-2022,23-06-2023,7355,6595,760,Overdue,15,23-06-2023,1,2343,10%,Normal,2023,June
3907,435,Education,West,Premium,20-12-2022,31-12-2023,2011,6298,577.01,Overdue,12,31-12-2023,1,2344,29%,Normal,2023,December
3913,264,Retail,South,Premium,20-10-2022,05-06-2024,9064,3904,5160,Paid,19,05-06-2024,1,2345,57%,Normal,2024,June
3916,211,Healthcare,West,Standard,25-06-2022,01-01-2023,5699,6690,-991,Paid,6,01-01-2023,0,2346,-17%,Normal,2023,January
3918,358,IT,East,Basic,27-08-2022,07-09-2023,4885,6639,-1754,Pending,12,07-09-2023,1,2347,-36%,Normal,2023,September
3919,287,Education,South,Standard,23-12-2022,29-03-2024,5423,2988,2435,Overdue,15,29-03-2024,0,2348,45%,Normal,2024,March
3921,428,Retail,West,Basic,04-01-2022,30-04-2022,4979,4012.75,5148,Paid,3,30-04-2022,1,2349,103%,Outlier,2022,April
3922,458,Retail,South,Standard,11-04-2022,12-06-2022,1532,4837,-3305,Paid,2,12-06-2022,1,2350,-216%,Outlier,2022,June
3923,500,Retail,West,Standard,23-09-2022,22-08-2023,4967.93,4280,-4673,NA,10,22-08-2023,1,2351,-94%,Normal,2023,August
3924,308,Finance,North,Basic,29-01-2022,29-11-2022,1662,1039,623,Paid,10,29-11-2022,0,2352,37%,Normal,2022,November
3926,287,Finance,North,Standard,19-09-2022,02-11-2022,2583,2096,487,Overdue,1,02-11-2022,0,2353,19%,Normal,2022,November
3927,149,Finance,South,Premium,23-12-2022,23-02-2023,2825,3806,-981,NA,2,23-02-2023,1,2354,-35%,Normal,2023,February
3928,169,Education,West,Standard,15-04-2022,14-08-2023,6775,5868,907,NA,15,14-08-2023,1,2355,13%,Normal,2023,August
3929,381,Education,North,Basic,01-01-2022,22-06-2023,2472,2510,577.01,NA,17,22-06-2023,0,2356,23%,Normal,2023,June
3930,490,Healthcare,East,Standard,24-08-2022,15-01-2023,1387,1952,-565,Pending,4,15-01-2023,1,2357,-41%,Normal,2023,January
3932,205,Finance,South,Basic,15-02-2022,11-08-2022,9806,5550,4256,Overdue,5,11-08-2022,0,2358,43%,Normal,2022,August
3933,141,IT,South,Basic,21-01-2022,20-08-2023,9768,4012.75,9851,Overdue,18,20-08-2023,1,2359,101%,Outlier,2023,August
3935,105,Healthcare,South,Standard,10-05-2022,12-07-2022,5670,1262,4408,Overdue,2,12-07-2022,1,2360,78%,Normal,2022,July
3936,382,IT,East,Premium,07-11-2022,22-03-2024,1942,4012.75,2382,Overdue,16,22-03-2024,0,2361,123%,Outlier,2024,March
3937,167,Retail,South,Premium,24-02-2022,18-05-2023,9670,4012.75,10655,Paid,14,18-05-2023,1,2362,110%,Outlier,2023,May
3938,402,IT,West,Standard,04-06-2022,21-11-2023,1302,4012.75,2213,Overdue,17,21-11-2023,1,2363,170%,Outlier,2023,November
3939,405,Retail,East,Standard,26-08-2022,01-11-2023,4967.93,3443,-3627,NA,14,01-11-2023,1,2364,-73%,Normal,2023,November
3940,434,Healthcare,North,Standard,27-03-2022,10-05-2023,979,209,770,Pending,13,10-05-2023,0,2365,79%,Normal,2023,May
3942,154,Education,North,Standard,16-09-2022,07-09-2023,1426,6399,-4973,Paid,11,07-09-2023,1,2366,-349%,Outlier,2023,September
3943,429,Healthcare,West,Basic,07-06-2022,12-05-2023,2297,804,1493,NA,11,12-05-2023,1,2367,65%,Normal,2023,May
3945,422,Education,West,Standard,05-09-2022,22-11-2022,7230,3837,3393,Pending,2,22-11-2022,0,2368,47%,Normal,2022,November
3946,218,Education,South,Basic,11-03-2022,07-05-2023,2358,882,1476,Paid,13,07-05-2023,1,2369,63%,Normal,2023,May
3950,170,Retail,South,Standard,27-12-2022,25-06-2023,7510,3905,3605,NA,5,25-06-2023,0,2370,48%,Normal,2023,June
3951,317,Retail,South,Basic,13-08-2022,13-04-2023,15,3564,-3549,NA,8,13-04-2023,0,2371,-23660%,Outlier,2023,April
3952,453,Retail,West,Basic,27-02-2022,30-09-2022,9949,4012.75,10370,NA,7,30-09-2022,1,2372,104%,Outlier,2022,September
3955,158,Education,East,Standard,25-10-2022,16-11-2023,5737,2163,3574,Pending,12,16-11-2023,1,2373,62%,Normal,2023,November
3956,262,Healthcare,North,Premium,05-09-2022,25-04-2024,6448,4012.75,6705,Pending,19,25-04-2024,0,2374,104%,Outlier,2024,April
3959,446,Retail,North,Standard,14-07-2022,09-09-2022,6235,4012.75,6527,Pending,1,09-09-2022,1,2375,105%,Outlier,2022,September
3960,377,Retail,North,Basic,08-04-2022,03-08-2022,6082,3702,2380,Pending,3,03-08-2022,0,2376,39%,Normal,2022,August
3961,208,Finance,West,Standard,05-02-2022,08-07-2022,1367,115,1252,Pending,5,08-07-2022,0,2377,92%,Normal,2022,July
3962,453,Retail,East,Basic,04-05-2022,03-07-2022,6366,4442,1924,Paid,1,03-07-2022,0,2378,30%,Normal,2022,July
3964,258,Finance,South,Basic,20-07-2022,04-02-2024,6377,6054,323,Paid,18,04-02-2024,0,2379,5%,Normal,2024,February
3965,495,Education,North,Premium,30-09-2022,09-08-2023,2523,5027,-2504,Pending,10,09-08-2023,1,2380,-99%,Normal,2023,August
3966,370,Education,East,Standard,06-11-2022,24-05-2024,7718,4665,3053,NA,18,24-05-2024,1,2381,40%,Normal,2024,May
3967,484,Retail,West,Standard,26-10-2022,25-03-2024,3832,2864,968,Overdue,16,25-03-2024,1,2382,25%,Normal,2024,March
3968,459,Healthcare,North,Basic,02-11-2022,10-06-2023,5721,2166,3555,NA,7,10-06-2023,1,2383,62%,Normal,2023,June
3970,362,Education,South,Basic,04-10-2022,09-04-2024,3548,969,2579,Overdue,18,09-04-2024,0,2384,73%,Normal,2024,April
3973,437,Education,North,Basic,22-07-2022,14-05-2023,3825,2995,830,Pending,9,14-05-2023,1,2385,22%,Normal,2023,May
3974,328,Finance,South,Basic,04-03-2022,17-06-2023,5325,4006,1319,Paid,15,17-06-2023,0,2386,25%,Normal,2023,June
3975,212,Healthcare,South,Basic,26-12-2022,21-01-2024,5052,2945,2107,Paid,12,21-01-2024,1,2387,42%,Normal,2024,January
3977,129,Finance,East,Standard,21-06-2022,07-01-2023,1066,7145,-6079,Paid,6,07-01-2023,0,2388,-570%,Outlier,2023,January
3978,446,Education,East,Basic,15-12-2022,06-08-2023,4711,6447,-1736,Overdue,7,06-08-2023,0,2389,-37%,Normal,2023,August
3982,412,Retail,East,Basic,27-04-2022,12-10-2023,5777,451,5326,Pending,17,12-10-2023,1,2390,92%,Normal,2023,October
3983,224,Education,West,Standard,31-05-2022,05-09-2023,2831,3306,-475,NA,15,05-09-2023,0,2391,-17%,Normal,2023,September
3984,126,IT,East,Premium,20-03-2022,18-05-2023,4967.93,2092,-2310,Pending,13,18-05-2023,0,2392,-46%,Normal,2023,May
3985,350,IT,East,Basic,26-08-2022,29-05-2023,984,2421,-1437,Pending,9,29-05-2023,1,2393,-146%,Outlier,2023,May
3987,282,Retail,South,Standard,12-03-2022,12-02-2023,4967.93,7072,-9022,Pending,11,12-02-2023,0,2394,-182%,Outlier,2023,February
3988,417,Education,North,Basic,07-01-2022,25-03-2022,5839,2457,3382,Overdue,2,25-03-2022,0,2395,58%,Normal,2022,March
3991,447,Retail,North,Basic,06-06-2022,12-11-2022,4967.93,7553,577.01,Pending,5,12-11-2022,1,2396,12%,Normal,2022,November
3992,488,Finance,South,Standard,14-02-2022,17-05-2022,758,1245,-487,Overdue,3,17-05-2022,0,2397,-64%,Normal,2022,May
3994,256,Finance,North,Basic,12-10-2022,22-12-2023,2644,6603,-3959,Overdue,14,22-12-2023,0,2398,-150%,Outlier,2023,December
3995,323,Finance,South,Premium,09-05-2022,04-05-2023,7064,6764,300,Overdue,11,04-05-2023,0,2399,4%,Normal,2023,May
3996,106,IT,North,Standard,24-02-2022,24-07-2022,80,77,3,Paid,5,24-07-2022,1,2400,4%,Normal,2022,July
3997,358,IT,West,Basic,08-11-2022,05-05-2024,5909,2598,3311,NA,17,05-05-2024,1,2401,56%,Normal,2024,May
3998,393,Healthcare,East,Standard,21-06-2022,01-02-2023,4967.93,5371,-5472,Paid,7,01-02-2023,1,2402,-110%,Outlier,2023,February
3999,354,Finance,North,Premium,18-05-2022,20-12-2022,6345,3054,3291,NA,7,20-12-2022,0,2403,52%,Normal,2022,December
4002,166,Finance,West,Premium,22-10-2022,23-01-2023,3229,4012.75,3375,NA,3,23-01-2023,0,2404,105%,Outlier,2023,January
4004,409,IT,South,Premium,03-03-2022,15-06-2023,6351,1414,4937,Pending,15,15-06-2023,0,2405,78%,Normal,2023,June
4005,426,IT,East,Basic,05-10-2022,28-05-2023,6527,5778,749,NA,7,28-05-2023,1,2406,11%,Normal,2023,May
4008,468,Healthcare,North,Premium,13-05-2022,08-06-2023,1695,337,1358,Overdue,12,08-06-2023,0,2407,80%,Normal,2023,June
4011,394,Healthcare,South,Premium,26-06-2022,29-10-2022,3037,5485,577.01,Paid,4,29-10-2022,0,2408,19%,Normal,2022,October
4016,143,IT,North,Standard,11-03-2022,09-04-2023,74,7864,-7790,Paid,12,09-04-2023,0,2409,-10527%,Outlier,2023,April
4018,184,Healthcare,South,Basic,12-11-2022,03-12-2023,5792,6704,-912,Paid,12,03-12-2023,0,2410,-16%,Normal,2023,December
4019,445,IT,East,Premium,22-05-2022,09-08-2023,2515,7743,-5228,Paid,14,09-08-2023,0,2411,-208%,Outlier,2023,August
4021,231,Retail,North,Basic,03-02-2022,16-03-2023,2288,693,1595,Pending,13,16-03-2023,1,2412,70%,Normal,2023,March
4022,391,Healthcare,North,Standard,02-10-2022,09-12-2022,6773,4012.75,7285,Paid,2,09-12-2022,0,2413,108%,Outlier,2022,December
4023,235,Retail,North,Premium,18-03-2022,07-04-2023,7355,4012.75,7371,Overdue,12,07-04-2023,1,2414,100%,Outlier,2023,April
4024,296,Finance,West,Standard,12-09-2022,22-03-2024,6760,7801,-1041,NA,18,22-03-2024,1,2415,-15%,Normal,2024,March
4025,463,Healthcare,East,Standard,11-07-2022,25-07-2023,235,6992,-6757,Pending,12,25-07-2023,0,2416,-2875%,Outlier,2023,July
4026,339,Retail,West,Standard,19-11-2022,15-04-2023,311,6608,-6297,NA,4,15-04-2023,0,2417,-2025%,Outlier,2023,April
4027,196,Healthcare,East,Standard,06-01-2022,13-10-2022,4967.93,2122,-3632,Paid,9,13-10-2022,0,2418,-73%,Normal,2022,October
4028,408,Finance,North,Standard,01-05-2022,26-12-2022,6147,6967,-820,Overdue,7,26-12-2022,0,2419,-13%,Normal,2022,December
4031,125,Finance,East,Premium,13-01-2022,19-02-2022,4967.93,3674,-5604,Overdue,1,19-02-2022,0,2420,-113%,Outlier,2022,February
4033,147,Retail,West,Premium,26-11-2022,20-01-2024,6574,1329,5245,Overdue,13,20-01-2024,0,2421,80%,Normal,2024,January
4034,497,Finance,East,Standard,03-06-2022,21-10-2022,625,4012.75,986,NA,4,21-10-2022,1,2422,158%,Outlier,2022,October
4036,493,Finance,North,Premium,29-12-2022,04-08-2024,3102,6719,-3617,NA,19,04-08-2024,1,2423,-117%,Outlier,2024,August
4038,431,Finance,West,Premium,17-04-2022,28-10-2023,4967.93,167,-1763,Overdue,18,28-10-2023,0,2424,-35%,Normal,2023,October
4039,211,IT,East,Basic,31-03-2022,07-11-2023,5458,6638,-1180,NA,19,07-11-2023,0,2425,-22%,Normal,2023,November
4041,187,IT,West,Standard,14-07-2022,18-05-2023,112,586,-474,Pending,10,18-05-2023,1,2426,-423%,Outlier,2023,May
4042,182,Healthcare,South,Standard,23-05-2022,05-05-2023,7816,4012.75,577.01,Paid,11,05-05-2023,0,2427,7%,Normal,2023,May
4043,242,Retail,South,Basic,17-02-2022,01-06-2022,8614,4702,3912,Paid,3,01-06-2022,1,2428,45%,Normal,2022,June
4044,233,Retail,West,Basic,27-08-2022,16-03-2024,4967.93,4726,-6599,Pending,18,16-03-2024,1,2429,-133%,Outlier,2024,March
4047,487,Retail,East,Basic,28-01-2022,11-12-2022,5393,7577,-2184,Overdue,10,11-12-2022,0,2430,-40%,Normal,2022,December
4052,297,Healthcare,West,Standard,04-12-2022,05-04-2023,4967.93,4933,577.01,Paid,4,05-04-2023,1,2431,12%,Normal,2023,April
4053,385,Healthcare,East,Premium,10-09-2022,20-03-2023,1062,3709,-2647,NA,6,20-03-2023,1,2432,-249%,Outlier,2023,March
4054,483,Retail,West,Premium,21-07-2022,02-10-2022,4677,4387,290,Paid,2,02-10-2022,0,2433,6%,Normal,2022,October
4055,428,Retail,East,Standard,03-02-2022,31-03-2022,4967.93,161,-1088,Pending,1,31-03-2022,0,2434,-22%,Normal,2022,March
4057,484,Healthcare,East,Standard,30-09-2022,07-07-2023,6686,5665,1021,Overdue,9,07-07-2023,1,2435,15%,Normal,2023,July
4058,409,IT,East,Premium,13-09-2022,08-02-2023,4273,3470,803,Overdue,4,08-02-2023,1,2436,19%,Normal,2023,February
4059,243,Retail,North,Standard,24-01-2022,07-06-2023,4967.93,4012.75,577.01,NA,16,07-06-2023,1,2437,12%,Normal,2023,June
4060,173,Healthcare,South,Basic,29-04-2022,23-08-2023,481,3943,577.01,Pending,15,23-08-2023,1,2438,120%,Outlier,2023,August
4061,493,Healthcare,South,Standard,13-11-2022,07-12-2023,9662,570,9092,Overdue,12,07-12-2023,1,2439,94%,Normal,2023,December
4063,175,Retail,North,Premium,02-12-2022,21-04-2024,5187,4439,748,Paid,16,21-04-2024,1,2440,14%,Normal,2024,April
4064,478,Healthcare,South,Premium,23-09-2022,14-02-2023,8296,4012.75,8811,Paid,4,14-02-2023,1,2441,106%,Outlier,2023,February
4069,159,Retail,North,Basic,31-12-2022,05-02-2024,2575,2502,73,Pending,13,05-02-2024,1,2442,3%,Normal,2024,February
4070,312,Finance,East,Premium,31-12-2022,11-01-2024,4981,7131,-2150,Overdue,12,11-01-2024,0,2443,-43%,Normal,2024,January
4074,297,IT,East,Standard,08-03-2022,23-08-2023,9143,4399,4744,Pending,17,23-08-2023,0,2444,52%,Normal,2023,August
4075,101,Retail,North,Basic,12-09-2022,31-12-2023,4967.93,5504,-5546,Pending,15,31-12-2023,0,2445,-112%,Outlier,2023,December
4077,288,Finance,East,Basic,07-09-2022,23-12-2023,8084,7600,484,Overdue,15,23-12-2023,1,2446,6%,Normal,2023,December
4078,262,Healthcare,North,Premium,06-07-2022,24-01-2024,4967.93,1679,-3229,Pending,18,24-01-2024,1,2447,-65%,Normal,2024,January
4079,243,IT,South,Basic,17-06-2022,30-09-2022,5128,5128,0,Overdue,3,30-09-2022,0,2448,0%,Normal,2022,September
4080,250,Retail,West,Premium,28-04-2022,01-10-2023,645,3996,-3351,Overdue,17,01-10-2023,0,2449,-520%,Outlier,2023,October
4081,207,IT,West,Basic,07-07-2022,09-01-2023,5457,7167,-1710,Overdue,6,09-01-2023,0,2450,-31%,Normal,2023,January
4082,439,Retail,North,Premium,28-01-2022,06-08-2022,520,7919,-7399,Pending,6,06-08-2022,1,2451,-1423%,Outlier,2022,August
4083,175,Education,West,Basic,04-10-2022,06-05-2024,6872,4012.75,7299,Overdue,19,06-05-2024,0,2452,106%,Outlier,2024,May
4084,263,Education,North,Premium,30-10-2022,13-07-2023,2113,113,2000,Overdue,8,13-07-2023,0,2453,95%,Normal,2023,July
4085,316,IT,South,Standard,23-11-2022,02-10-2023,9226,4764,4462,Pending,10,02-10-2023,1,2454,48%,Normal,2023,October
4087,123,Education,South,Basic,15-11-2022,19-12-2023,6086,2671,3415,NA,13,19-12-2023,0,2455,56%,Normal,2023,December
4088,420,Finance,East,Standard,07-01-2022,03-03-2023,960,2834,-1874,Paid,13,03-03-2023,0,2456,-195%,Outlier,2023,March
4089,457,Healthcare,West,Basic,03-11-2022,20-12-2022,6411,5669,742,NA,1,20-12-2022,1,2457,12%,Normal,2022,December
4090,466,Education,North,Basic,31-12-2022,23-06-2024,4967.93,4012.75,577.01,NA,17,23-06-2024,1,2458,12%,Normal,2024,June
4093,433,Healthcare,North,Premium,16-12-2022,23-05-2023,855,7830,-6975,Overdue,5,23-05-2023,0,2459,-816%,Outlier,2023,May
4096,328,Finance,North,Premium,31-08-2022,11-10-2023,5508,7028,-1520,NA,13,11-10-2023,1,2460,-28%,Normal,2023,October
4098,388,Education,East,Basic,18-11-2022,03-03-2024,2146,4012.75,3103,Pending,15,03-03-2024,0,2461,145%,Outlier,2024,March
4101,216,Retail,North,Premium,12-07-2022,19-09-2022,2619,4012.75,2985,Pending,2,19-09-2022,1,2462,114%,Outlier,2022,September
4105,275,Education,North,Premium,06-08-2022,15-10-2022,9130,4391,577.01,Paid,2,15-10-2022,1,2463,6%,Normal,2022,October
4106,494,Healthcare,South,Standard,11-08-2022,27-10-2022,6515,5442,577.01,Paid,2,27-10-2022,0,2464,9%,Normal,2022,October
4107,336,IT,West,Basic,27-02-2022,15-03-2023,5361,1270,4091,Paid,12,15-03-2023,1,2465,76%,Normal,2023,March
4109,297,Retail,West,Basic,25-10-2022,09-04-2024,9927,3483,6444,Overdue,17,09-04-2024,0,2466,65%,Normal,2024,April
4110,229,Retail,South,Standard,02-07-2022,25-01-2024,2250,3245,-995,NA,18,25-01-2024,1,2467,-44%,Normal,2024,January
4111,116,IT,West,Standard,22-12-2022,10-02-2023,4252,3370,882,NA,1,10-02-2023,1,2468,21%,Normal,2023,February
4112,195,Healthcare,South,Standard,07-04-2022,18-04-2023,354,5471,-5117,Overdue,12,18-04-2023,1,2469,-1445%,Outlier,2023,April
4115,447,IT,South,Standard,11-05-2022,29-07-2022,4967.93,779,-1817,Paid,2,29-07-2022,1,2470,-37%,Normal,2022,July
4117,186,Finance,East,Premium,08-12-2022,08-05-2024,4967.93,4934,-5637,NA,17,08-05-2024,0,2471,-113%,Outlier,2024,May
4118,182,Education,North,Premium,24-01-2022,18-08-2022,4967.93,2920,-3129,Paid,6,18-08-2022,0,2472,-63%,Normal,2022,August
4119,218,Retail,North,Standard,21-03-2022,22-12-2022,604,4437,577.01,NA,9,22-12-2022,0,2473,96%,Normal,2022,December
4121,431,Education,West,Basic,14-03-2022,13-08-2023,4967.93,1436,-2646,Pending,16,13-08-2023,0,2474,-53%,Normal,2023,August
4123,198,IT,South,Premium,13-03-2022,19-08-2023,42,7220,-7178,Overdue,17,19-08-2023,1,2475,-17090%,Outlier,2023,August
4124,132,IT,East,Premium,26-06-2022,28-04-2023,2725,1171,577.01,Pending,10,28-04-2023,0,2476,21%,Normal,2023,April
4126,486,Finance,North,Standard,24-06-2022,25-08-2022,7580,2247,5333,NA,2,25-08-2022,0,2477,70%,Normal,2022,August
4128,454,Finance,North,Standard,31-03-2022,10-08-2023,4104,351,3753,Overdue,16,10-08-2023,1,2478,91%,Normal,2023,August
4129,303,IT,South,Basic,05-03-2022,01-08-2023,2003,2956,-953,NA,16,01-08-2023,0,2479,-48%,Normal,2023,August
4131,217,IT,East,Standard,12-12-2022,19-07-2023,368,1058,-690,Paid,7,19-07-2023,0,2480,-188%,Outlier,2023,July
4134,176,IT,North,Basic,06-05-2022,02-12-2023,193,2762,-2569,Paid,18,02-12-2023,1,2481,-1331%,Outlier,2023,December
4136,236,IT,South,Standard,11-08-2022,28-08-2023,4952,4012.75,5647,NA,12,28-08-2023,1,2482,114%,Outlier,2023,August
4139,474,IT,North,Standard,06-02-2022,15-07-2022,7416,6860,556,Paid,5,15-07-2022,0,2483,7%,Normal,2022,July
4144,267,Finance,South,Premium,25-03-2022,01-05-2022,1567,7760,-6193,Paid,1,01-05-2022,1,2484,-395%,Outlier,2022,May
4145,416,Retail,West,Premium,09-09-2022,15-08-2023,5585,3765,577.01,Pending,11,15-08-2023,0,2485,10%,Normal,2023,August
4146,473,Healthcare,North,Basic,22-03-2022,30-04-2022,5840,1230,4610,NA,1,30-04-2022,1,2486,79%,Normal,2022,April
4149,498,Finance,North,Premium,15-11-2022,05-01-2024,7189,4012.75,8118,Overdue,13,05-01-2024,1,2487,113%,Outlier,2024,January
4150,491,Education,East,Premium,23-02-2022,11-09-2023,4967.93,4012.75,577.01,Overdue,18,11-09-2023,1,2488,12%,Normal,2023,September
4152,435,Finance,West,Basic,05-05-2022,26-04-2023,3406,7958,-4552,Pending,11,26-04-2023,1,2489,-134%,Outlier,2023,April
4153,292,Finance,South,Standard,21-06-2022,22-01-2023,789,2254,-1465,NA,7,22-01-2023,0,2490,-186%,Outlier,2023,January
4155,464,Healthcare,North,Standard,22-05-2022,11-12-2023,6689,2154,4535,Paid,18,11-12-2023,1,2491,68%,Normal,2023,December
4156,385,Finance,South,Basic,11-10-2022,02-09-2023,4967.93,4012.75,-292,Overdue,10,02-09-2023,0,2492,-6%,Normal,2023,September
4158,294,IT,North,Premium,16-10-2022,21-01-2023,8267,7094,1173,Paid,3,21-01-2023,0,2493,14%,Normal,2023,January
4159,218,IT,North,Basic,19-01-2022,19-04-2022,4967.93,4012.75,38,Paid,3,19-04-2022,0,2494,1%,Normal,2022,April
4160,382,Retail,South,Standard,10-10-2022,29-11-2023,7629,5568,2061,Paid,13,29-11-2023,0,2495,27%,Normal,2023,November
4161,311,Retail,South,Standard,05-12-2022,17-12-2023,8083,4435,3648,Paid,12,17-12-2023,1,2496,45%,Normal,2023,December
4164,171,Retail,East,Basic,01-07-2022,12-06-2023,9440,1128,8312,Overdue,11,12-06-2023,0,2497,88%,Normal,2023,June
4166,279,Finance,North,Standard,23-10-2022,02-02-2023,1679,4598,-2919,NA,3,02-02-2023,1,2498,-174%,Outlier,2023,February
4167,146,Retail,West,Premium,12-10-2022,09-01-2023,833,6418,-5585,Overdue,2,09-01-2023,1,2499,-670%,Outlier,2023,January
4168,349,Education,South,Basic,06-05-2022,15-01-2023,4522,4012.75,4551,NA,8,15-01-2023,0,2500,101%,Outlier,2023,January
4169,399,IT,East,Premium,10-09-2022,06-10-2023,8368,3939,4429,Pending,12,06-10-2023,0,2501,53%,Normal,2023,October
4172,372,IT,North,Standard,12-12-2022,05-07-2023,9732,196,9536,Pending,6,05-07-2023,1,2502,98%,Normal,2023,July
4173,232,Healthcare,South,Premium,20-06-2022,17-08-2023,4967.93,4789,-4924,Pending,13,17-08-2023,1,2503,-99%,Normal,2023,August
4175,198,Retail,South,Premium,10-09-2022,16-04-2024,8075,2061,6014,Paid,19,16-04-2024,1,2504,74%,Normal,2024,April
4177,477,Finance,South,Basic,17-03-2022,20-12-2022,282,6185,-5903,Paid,9,20-12-2022,1,2505,-2093%,Outlier,2022,December
4180,413,Education,West,Premium,15-11-2022,17-04-2023,4249,735,3514,NA,5,17-04-2023,0,2506,83%,Normal,2023,April
4182,149,Finance,North,Basic,28-03-2022,29-03-2023,5729,4012.75,6006,NA,12,29-03-2023,0,2507,105%,Outlier,2023,March
4183,187,IT,South,Standard,10-06-2022,08-10-2023,6616,2724,3892,Pending,15,08-10-2023,1,2508,59%,Normal,2023,October
4184,314,Education,East,Standard,17-03-2022,29-06-2023,8833,4889,3944,NA,15,29-06-2023,1,2509,45%,Normal,2023,June
4185,379,Healthcare,South,Basic,14-12-2022,31-08-2023,1682,7941,-6259,NA,8,31-08-2023,0,2510,-372%,Outlier,2023,August
4186,110,Education,North,Basic,04-10-2022,18-07-2023,3035,6334,-3299,NA,9,18-07-2023,0,2511,-109%,Outlier,2023,July
4187,108,Finance,South,Premium,22-12-2022,30-08-2023,6232,2809,3423,Overdue,8,30-08-2023,0,2512,55%,Normal,2023,August
4188,271,IT,East,Basic,08-09-2022,21-12-2022,1107,89,1018,Paid,3,21-12-2022,0,2513,92%,Normal,2022,December
4190,474,IT,South,Basic,20-05-2022,07-02-2023,1936,1926,10,Paid,8,07-02-2023,1,2514,1%,Normal,2023,February
